"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"56143","@pucillo33 https://t.co/jOd9ivXTQl",0,FALSE,FALSE,"806276534210269188","pucillo33","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:18:00 +0000 2016",NA,"311777153","und",3,FALSE,"Cary, IL","2290724592","Small town kid with big city dreams.",TRUE,"Tue Jan 14 06:05:29 +0000 2014",1266,244,922,FALSE,NA,"Matt Byrne",NA,"en",NA,291,"MattByrne02","US","United States","city","New Rochelle, NY",NA,NA,40.9348115,-73.7813055,NA,NA,"http://youtu.be/x9mOmVaEs6g?a","https://t.co/jOd9ivXTQl"
"56152","@Brenflakes96 thought you might want to see a picture of a cute puppy <U+2764><U+FE0F> https://t.co/AJ4nA4fTJJ",0,FALSE,FALSE,"806276542498308096","Brenflakes96","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:18:02 +0000 2016",NA,"4071209246","en",0,FALSE,NA,"290274425","@brenflakes96 <U+2764><U+FE0F>",TRUE,"Sat Apr 30 01:08:47 +0000 2011",924,286,1949,FALSE,NA,"Avery Treviño",NA,"en",NA,955,"Artrevino99","US","United States","city","Wichita Falls, TX",NA,NA,33.92642,-98.5200565,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter21/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=322351576879&vectorid=229466&lgeo=1","https://t.co/AJ4nA4fTJJ"
"56224","Started with 1 dog, 75 animals later and a farm #thelife",0,FALSE,FALSE,"806276588178391042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:18:13 +0000 2016",NA,NA,"en",0,FALSE,"TAMPA","250129999","IG @DennyDoinThings",TRUE,"Thu Feb 10 13:49:13 +0000 2011",932,201,1309,FALSE,"http://www.vulgarvillians.com","DennyDoinThings",NA,"en",NA,250,"Dxmorales","US","United States","city","Tampa, FL",NA,NA,27.9965945,-82.442694,NA,NA,NA,NA
"56331","@RickyBaker22 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/wo6qtqhW2w",0,FALSE,FALSE,"806276651424354304","RickyBaker22","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:18:28 +0000 2016",NA,"713758327","und",9,FALSE,"Rittman, OH","1358129971","Rittman <ed><U+00A0><U+00BD><ed><U+00B3><U+008D>photographer <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> God is Good<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> Starbucks addict <U+2615><U+FE0F> Sports fan <ed><U+00A0><U+00BC><ed><U+00BF><U+0080> sneaker freak <ed><U+00A0><U+00BD><ed><U+00B1><U+009F> #LoveLife #KingsDoKingThings snap: joshkirkhart23 KANYE 2020 <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",TRUE,"Tue Apr 16 23:44:19 +0000 2013",21678,870,33520,FALSE,"http://Instagram.com/joshkirkhart123","King Wavy",NA,"en",NA,2819,"joshkirkhart33","US","United States","city","Smithville, OH",NA,NA,40.859825,-81.8602915,NA,NA,"https://www.instagram.com/p/BNsN-Iwj_J4/","https://t.co/wo6qtqhW2w"
"56539",".@JusticeNStuff ""he nips at the softest part of the other dog as a means of not hurting them so he got a timeout.""  Fools.",0,FALSE,FALSE,"806276783100215296","JusticeNStuff","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:18:59 +0000 2016","806275269027729408","1296327060","en",16,FALSE,"San Diego, CA","1834888087","Justice, Spirituality, The Simpsons, and Sports. But who am I kidding mostly just sports.",TRUE,"Sun Sep 08 21:36:02 +0000 2013",22998,262,2138,FALSE,NA,"Mattflower <ed><U+00A0><U+00BD><ed><U+00BA><U+00A2><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0082>","Pacific Time (US & Canada)","en",-28800,144,"BartsNewGlasses","US","United States","city","San Diego, CA",NA,NA,32.810012,-117.104989,NA,NA,NA,NA
"56553","Barry better appreciate it.. https://t.co/Z7WWkfDhJb",0,FALSE,FALSE,"806276793988546560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:02 +0000 2016",NA,NA,"en",3,FALSE,NA,"3028511977","TKE<ed><U+00A0><U+00BD><ed><U+00B4><U+00BA>",TRUE,"Thu Feb 19 03:45:49 +0000 2015",2252,225,2104,FALSE,NA,"Alex barbosa",NA,"en",NA,365,"Alex02Barbosa","US","United States","city","Hayward, CA",NA,NA,37.6412705,-122.0857755,NA,NA,"http://www.masato.co.uk/products/puppy-love-poodle-oven-glove#.WEcui9QCCbc.twitter","https://t.co/Z7WWkfDhJb"
"56566","@whorgita https://t.co/1nw94W0ain",0,FALSE,FALSE,"806276802222190592","whorgita","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:04 +0000 2016",NA,"136297368","und",2,FALSE,"San Antonio, TX","2416506192","manager at NYNE HOOKAH & BAR",TRUE,"Fri Mar 28 21:56:17 +0000 2014",4089,148,5955,FALSE,NA,"Jessica Salser",NA,"en",NA,93,"Hookahchick_","US","United States","city","San Antonio, TX",NA,NA,29.417501,-98.5406515,NA,NA,"http://dr.dog","https://t.co/1nw94W0ain"
"56743","The cutest puppy ever https://t.co/kR6eyesVzI",0,FALSE,FALSE,"806276912083562496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:30 +0000 2016",NA,NA,"en",1,FALSE,"Massachusetts, USA","348112798","Auto Detailer",TRUE,"Wed Aug 03 22:12:21 +0000 2011",11224,486,3355,FALSE,NA,"R","Pacific Time (US & Canada)","en",-28800,1444,"ReynaVielhauer","US","United States","city","Leominster, MA",NA,NA,42.525078,-71.7578435,NA,NA,NA,NA
"56745","my dog is fed up with finals too https://t.co/obMuixhNIu",0,FALSE,FALSE,"806276916340781056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:31 +0000 2016",NA,NA,"en",0,FALSE,"Denton, TX","760889413","full of bad decisions",TRUE,"Thu Aug 16 05:25:55 +0000 2012",3627,522,1418,FALSE,NA,"claire","Eastern Time (US & Canada)","en",-18000,350,"clairesims2311","US","United States","city","Denton, TX",NA,NA,33.2024955,-97.1147705,NA,NA,NA,NA
"56817","It's raining and the dog is cuddly and comfy next to me on the couch. So obviously I have to leave in ten minutes.",0,FALSE,FALSE,"806276965187682305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:43 +0000 2016",NA,NA,"en",15,FALSE,"Hamilton Heights, Manhattan","435104567","Actress. Singer. Director. Producer. Storyteller. Food lover. Dog mom. Fairy Princess. Awkward klutz. Gryffinpuff. @FoolsKingsProj",TRUE,"Mon Dec 12 17:42:11 +0000 2011",7673,327,2364,FALSE,"http://www.melissameli.com","Melissa Meli <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0081><U+2603>","Central Time (US & Canada)","en",-21600,536,"melissajmeli","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,NA,NA
"56822","I found the sweetest most beautiful dog today but the baby was $2800 so Pierce told me we couldn't have her and my heart is truly broken",0,FALSE,FALSE,"806276968698220544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:19:43 +0000 2016",NA,NA,"en",6,FALSE,NA,"255731958","my greatest flaw is unwavering loyalty. hufflepuff through and through.",TRUE,"Mon Feb 21 23:22:34 +0000 2011",13028,870,19159,FALSE,NA,"hecate","Mountain Time (US & Canada)","en",-25200,477,"onesockthegreat","US","United States","city","Joplin, MO",NA,NA,37.096519,-94.4982285,NA,NA,NA,NA
"56823","With the rain we got her early! Looking forward to a good game and Dollar Dog night!!... https://t.co/xSWYC4vKSy https://t.co/wRoPsxcrDG",0,FALSE,FALSE,"806276967028916227",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Tue Dec 06 23:19:43 +0000 2016",NA,NA,"en",16,FALSE,"Lehigh Valley, PA to Bear, DE","183289232","Married mommy of 4. Post WLS and building sweeter future with Dove Chocolate Discoveries!",TRUE,"Thu Aug 26 16:52:04 +0000 2010",2329,274,12,FALSE,"http://www.facebook.com/TalkChocolateWithMe","Heather Held Baraldi","Atlantic Time (Canada)","en",-14400,359,"have2bme4vr","US","United States","city","Philadelphia, PA",NA,NA,40.0048655,-75.117998,39.90137656,-75.17237656,"http://ln.is/T2T8r","https://t.co/xSWYC4vKSy"
"56988","I thought I liked puppy dogs until I moved to LMU",0,FALSE,FALSE,"806277072469561345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:20:08 +0000 2016",NA,NA,"en",0,FALSE,NA,"3101832676",NA,TRUE,"Sat Mar 21 13:04:23 +0000 2015",486,137,3102,FALSE,NA,"Gabby Messersmith",NA,"en",NA,287,"Gabby_mariexo","US","United States","city","Harrogate, TN",NA,NA,36.566958,-83.655164,NA,NA,NA,NA
"57270","They didn't show the next parts of that video for a reason <ed><U+00A0><U+00BD><ed><U+00B2><U+0080> https://t.co/uZiNeDGRBC",0,FALSE,FALSE,"806277257304178688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:20:52 +0000 2016",NA,NA,"en",11,FALSE,"White Castle La","248942899","#TeamGod<U+E41D> #Paisley",TRUE,"Tue Feb 08 01:28:21 +0000 2011",44126,1328,1760,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00BA><U+00BE>B@ckaTown~Boom","Central Time (US & Canada)","en",-21600,1479,"Black_Bumaye","US","United States","city","Plaquemine, LA",NA,NA,30.2971295,-91.240315,NA,NA,"https://twitter.com/sparrowvideo/status/794354384998121482","https://t.co/uZiNeDGRBC"
"57506","Me or the dog <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/ouadldVeFo",0,FALSE,FALSE,"806277400136798208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:21:26 +0000 2016",NA,NA,"en",6,FALSE,"Scottsdale, AZ","2941297718","4 your eyez only",TRUE,"Wed Dec 24 02:11:02 +0000 2014",19392,382,21489,FALSE,NA,"annie bananie",NA,"en",NA,189,"AnnieAnnieell","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,NA,NA,"http://www.foxnews.com/health/2016/12/06/texas-lowes-hires-disabled-veteran-and-his-service-dog.html","https://t.co/ouadldVeFo"
"57508","@J_freberg you don't even let your dog go outside",0,FALSE,FALSE,"806277400694816768","J_freberg","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:21:26 +0000 2016","806277162009497604","352780578","en",0,FALSE,NA,"1059394614","smoother than the cream cheese spread on your bagel",TRUE,"Fri Jan 04 03:10:55 +0000 2013",5132,510,9772,FALSE,NA,"Sean O'Rourke",NA,"en",NA,316,"OseanRourke","US","United States","city","Mankato, MN",NA,NA,44.16514,-93.9992845,NA,NA,NA,NA
"57682","Smh dog",0,FALSE,FALSE,"806277536879706114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:21:59 +0000 2016",NA,NA,"en",12,FALSE,"Terminal","3758279248","Stealth, Wealth, and Health",TRUE,"Thu Sep 24 08:21:21 +0000 2015",10349,201,6137,FALSE,"http://ixviimcmxc.com","RSR",NA,"en",NA,124,"ixviimcmxc","US","United States","city","Farmington Hills, MI",NA,NA,42.4842785,-83.377181,NA,NA,NA,NA
"57738","Nice of my dog to wake me up when I usually leave for work",0,FALSE,FALSE,"806277574498418688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:22:08 +0000 2016",NA,NA,"en",2,FALSE,NA,"204141565","There is a fifth dimension, beyond that which is known to man. It is a dimension as vast as space and as timeless as infinity...called the twilight zone",TRUE,"Mon Oct 18 01:01:35 +0000 2010",4362,129,1249,FALSE,NA,"R. Ellerbrock","Eastern Time (US & Canada)","en",-18000,206,"rellerbrock","US","United States","city","Findlay, OH",NA,NA,41.0550135,-83.6339035,NA,NA,NA,NA
"57796","My dog's new Christmas sweater got him looking like https://t.co/lAFHcEziV2",0,FALSE,FALSE,"806277605171269632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:15 +0000 2016",NA,NA,"en",0,FALSE,"Almost Heaven, WV","100529379","•WVU '19•",TRUE,"Wed Dec 30 15:54:06 +0000 2009",12604,599,7074,FALSE,NA,"Amethyst Thurmond",NA,"en",NA,310,"amethysthurmond","US","United States","city","Morgantown, WV",NA,NA,39.6293145,-79.9438375,NA,NA,NA,NA
"57819","my favorite part of the day is when i come home and my dog is greeting me at the door like i've returned from war.",0,FALSE,FALSE,"806277625228492800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:20 +0000 2016",NA,NA,"en",2,FALSE,"hopefully with a dog","937537956","fuck it up kenneth",TRUE,"Fri Nov 09 18:57:28 +0000 2012",7601,395,8378,FALSE,"http://vsco.co/inhaleabigail","ab(solute trash)","Central Time (US & Canada)","en",-21600,390,"abbeyyshermann","US","United States","city","Tinley Park, IL",NA,NA,41.565971,-87.798147,NA,NA,NA,NA
"57914","Highly hiiiighly recommend you add Snoop Dog on snapchat",0,FALSE,FALSE,"806277685647261696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:34 +0000 2016",NA,NA,"en",3,FALSE,"california + saudi arabia ","2750742684","sleepy",TRUE,"Wed Aug 20 23:48:37 +0000 2014",2086,537,7627,FALSE,"http://athen-aa.tumblr.com","Dalal",NA,"en",NA,188,"Dalalhb1","US","United States","city","Marina del Rey, CA",NA,NA,33.9752445,-118.44784,NA,NA,NA,NA
"57927","@bridget_nicole5 nice dog you got there https://t.co/ok5nIJm8kT",0,FALSE,FALSE,"806277689032093696","bridget_nicole5","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:35 +0000 2016","805645386245226496","2852365142","en",1,FALSE,NA,"1621188284","just remember who you were and who you've become",TRUE,"Thu Jul 25 20:07:31 +0000 2013",4951,582,6108,FALSE,"http://www.hudl.com/athlete/3454522/highlights/199498385","Gage",NA,"en",NA,721,"gagevk_18","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA
"57932","<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/EDaJHEMh2a",0,FALSE,FALSE,"806277692228308992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:36 +0000 2016",NA,NA,"und",4,FALSE,"RedEyes NCCU ","2440396047","Psychology bachelor. Biologist, physicist chemist in training. Ophthalmologist in the making. I do a little research on macular degeneration & uterine fibroids",TRUE,"Thu Mar 27 18:08:25 +0000 2014",7035,261,274,FALSE,"http://MadSolar.net","DS","Hawaii","en",-36000,304,"DS159B","US","United States","city","Durham, NC",NA,NA,35.9909825,-78.8954405,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter10/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=291964680345&vectorid=229466&lgeo=1","https://t.co/EDaJHEMh2a"
"57965","All I Ever Fuckin Knew Was To Dog A Bitch <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",0,FALSE,FALSE,"806277713572990976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:22:41 +0000 2016",NA,NA,"en",0,FALSE,"Brookfield , Ca","758552011075792897","Naay This Naay That , Bitch Shut Up <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+FE0F>I Ain't With The Bandgang But It's Big Money <ed><U+00A0><U+00BE><ed><U+00B4><U+0091><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BC><ed><U+00BF><U+0083>",TRUE,"Thu Jul 28 06:37:47 +0000 2016",1135,325,474,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00B5><U+00BF><U+FE0F>resident Naay<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>",NA,"en",NA,1141,"sippinonnaayy","US","United States","city","Antioch, CA",NA,NA,37.9856605,-121.796444,NA,NA,NA,NA
"58062","I swear I have the sleepiest/calmest dog in the entire world",0,FALSE,FALSE,"806277789498257408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:59 +0000 2016",NA,NA,"en",10,FALSE,"United States","1126528248","SPREAD LOVE. First person to call Enes Kanter Penes Kanter. Everybody's somebody's everything, nobody's nothing. BLESSED. 1 Corinthians 13:4-8 and Psalms 149:4",TRUE,"Sun Jan 27 23:54:38 +0000 2013",6887,354,11540,FALSE,NA,"Moose's dad",NA,"en",NA,328,"sam_hanson_","US","United States","city","Tempe, AZ",NA,NA,33.392884,-111.928142,NA,NA,NA,NA
"58067","God I hear my puppy just splashing in the toilet cause my dumb grandma left the door open and Im about to get out of bed and punt them both",0,FALSE,FALSE,"806277790844801024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:22:59 +0000 2016",NA,NA,"en",2,FALSE,"a casket","3664161256","R.I.P the homie Check // Rest easy D Stone // #FreeTrapMoney // #FreeKidNickels // Ig : Brandoncobb_13 // SC : brandoncobb13",TRUE,"Tue Sep 15 13:04:17 +0000 2015",11431,578,6151,FALSE,NA,"Cobb",NA,"en",NA,542,"cobbgotti13","US","United States","city","Stow, OH",NA,NA,41.176533,-81.441568,NA,NA,NA,NA
"58072","daisy just wants to eat &amp; sleep on the cold #losangeles days #dogsoftwitter #Dog #dogfriendly #puppy #pitbulllovers https://t.co/eIaibXj5aX",0,FALSE,FALSE,"806277791607975936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:23:00 +0000 2016",NA,NA,"en",78,FALSE,"LA -Van Nuys  (914 to 818)","2518114873","Your avg. blind #videogamer, 
#JackOfAllTrades biz consultant, Techie, #webperf guru
#AdultIndustry fan/insider & @HSugarCookie promoter http://j.mp/hsugarcook",TRUE,"Fri May 23 15:33:33 +0000 2014",7230,451,2740,FALSE,"http://mrny2cali.com","NY2Cali","London","en",0,324,"mrNY2cali","US","United States","poi","Metro Orange Line - Woodman",NA,NA,34.178981,-118.429549,NA,NA,NA,NA
"58163","I'm just lookin for someone I can raise a puppy with <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",0,FALSE,FALSE,"806277867671695360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:23:18 +0000 2016",NA,NA,"en",0,FALSE,NA,"2726949010","I love brunch and puppies // nessa<U+2764><U+FE0F>",TRUE,"Mon Jul 28 02:20:10 +0000 2014",740,262,3176,FALSE,NA,"syd",NA,"en",NA,194,"sydneysaaaample","US","United States","city","Mesa, AZ",NA,NA,33.4057545,-111.7375655,NA,NA,NA,NA
"58180","When your roommate gets a urine sample from your dog with a coffee cup <ed><U+00A0><U+00BD><ed><U+00B0><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> you da real MVP @kaydaniels_",0,FALSE,FALSE,"806277876001574912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:23:20 +0000 2016",NA,NA,"en",2,FALSE,NA,"1258221318","The cure for anything is salt water. Sweat, tears, or the sea.",TRUE,"Mon Mar 11 00:14:01 +0000 2013",1377,129,1755,FALSE,NA,"Kara",NA,"en",NA,278,"caroldalbi","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,NA,NA,NA,NA
"58193","Help out a dog!!! @ Rocky's Pizza Restaurant https://t.co/X1faSI0tx8",0,FALSE,FALSE,"806277883815665664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 23:23:22 +0000 2016",NA,NA,"en",0,FALSE,"Huntersville, NC","3150363492","visit us for authentic NY thin crust pizza and other dishes!",TRUE,"Sat Apr 11 19:56:20 +0000 2015",286,64,48,FALSE,"http://www.rockyspizzaclt.com","Rocky's Pizza","Pacific Time (US & Canada)","en",-28800,243,"Rockyspizzaclt","US","United States","city","Huntersville, NC",NA,NA,35.410351,-80.883981,35.411059,-80.856097,"http://j-puppy.net/dogname/dog44.html","https://t.co/X1faSI0tx8"
"58263","This is the @realDonaldTrump 
Not actually a friend to #Vets #TrumpLeaks <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/fzbt7gGWJs",0,FALSE,FALSE,"806277931827761153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:23:33 +0000 2016",NA,NA,"en",355,FALSE,"Durango,CO USA","298997025","Proud liberal,political junkie, on line activist,seeking truth, justice, & peace, for ALL on this planet! No haters need follow! Block RWNJs! Kindness matters",TRUE,"Sun May 15 09:51:13 +0000 2011",130396,5758,110782,FALSE,NA,"lunanoir <U+26C4>",NA,"en",NA,5526,"solaranoir","US","United States","admin","Colorado, USA",NA,NA,38.997936,-105.5508905,NA,NA,"http://dld.bz/eh6eX","https://t.co/fzbt7gGWJs"
"58264","I swear, be beating them up and everything <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  little do these girls know..... https://t.co/8EcvI8TGBv",0,FALSE,FALSE,"806277932528373760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:23:33 +0000 2016",NA,NA,"en",10,FALSE,"HOUSTON ","321615834","20 years old . DEJ <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>",TRUE,"Tue Jun 21 21:19:36 +0000 2011",113574,2991,21763,FALSE,NA,"Feb.02 <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>","Arizona","en",-25200,984,"AFromTheSet","US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/dG6P3/bDqBd/VAWvv","https://t.co/8EcvI8TGBv"
"58464","I was running with my dog at the park and I dropped my phone <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>",0,FALSE,FALSE,"806278069975543808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:06 +0000 2016",NA,NA,"en",5,FALSE,NA,"248477458","Never go through life saying you should have.",TRUE,"Mon Feb 07 02:36:49 +0000 2011",23049,368,7394,FALSE,NA,"cristina.","Pacific Time (US & Canada)","en",-28800,248,"csanc16","US","United States","city","Tempe, AZ",NA,NA,33.392884,-111.928142,NA,NA,NA,NA
"58489","Me<ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/kvL8HyioW0",0,FALSE,FALSE,"806278085570154496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:10 +0000 2016",NA,NA,"und",5,FALSE,NA,"189915462","18<U+2728> UTK '20",TRUE,"Sun Sep 12 15:47:49 +0000 2010",6118,907,17457,FALSE,NA,"Carlie Lynn",NA,"en",NA,438,"carcar9773","US","United States","city","Knoxville, TN",NA,NA,35.9824705,-83.9638415,NA,NA,"https://twitter.com/shann0nclark/status/806139238903377920","https://t.co/kvL8HyioW0"
"58532","Hate on my dog, I hate on you. <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",0,FALSE,FALSE,"806278117518176257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:17 +0000 2016",NA,NA,"en",3,FALSE,"Duck Blind Blowin' Steel","2426511684","#FreeDwelleBrasi #SC:steviefame21 We Miss You Mama Lena.",TRUE,"Fri Apr 04 02:30:02 +0000 2014",14447,468,1954,FALSE,NA,"sävägë fämë <ed><U+00A0><U+00BD><ed><U+00B5><U+008A>",NA,"en",NA,412,"CortezzStevie","US","United States","city","Newport, AR",NA,NA,35.620313,-91.2667415,NA,NA,NA,NA
"58588","Saw a puppy that I really want for Chance but no one got back to me <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",0,FALSE,FALSE,"806278161486987265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:28 +0000 2016",NA,NA,"en",1,FALSE,"Lock Haven, PA","635094797","cjb <U+2764><U+FE0F> #Chancethedog #blessup",TRUE,"Sat Jul 14 04:13:16 +0000 2012",11661,414,13300,FALSE,NA,"Chloe Dundore",NA,"en",NA,432,"ChloChloPuffz","US","United States","city","Lock Haven, PA",NA,NA,41.1386355,-77.4364315,NA,NA,NA,NA
"58597","im volunteering for humane society and ill probably cry the whole time and try to adopt every dog",0,FALSE,FALSE,"806278166415347712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:29 +0000 2016",NA,NA,"en",0,FALSE,NA,"719985819113623552","nfmhs",TRUE,"Tue Apr 12 20:29:30 +0000 2016",1017,186,1320,FALSE,NA,"ashhh<ed><U+00A0><U+00BD><ed><U+00B1><U+0091>",NA,"en",NA,155,"freakinashh","US","United States","city","Cape Coral, FL",NA,NA,26.63648,-81.986834,NA,NA,NA,NA
