"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"12851","Mittens gets to tell Santa Pawz what he wants for #christmas #cute #cat #santa @ My Blue Heaven… https://t.co/Dd6OeOePvU",0,FALSE,FALSE,"806214343889014785",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 19:10:52 +0000 2016",NA,NA,"en",78,FALSE,"Citrus Heights, CA","19522575","Hear my New Christmas song, *Each & Every Christmas* at: http://bit.ly/EandEXmas",TRUE,"Mon Jan 26 06:07:35 +0000 2009",5629,5184,3640,FALSE,"http://AvaLemert.com","Ava Lemert","America/Los_Angeles","en",-28800,2005,"AvaLemert","US","United States","city","Citrus Heights, CA",NA,NA,38.693226,-121.2870795,38.6663815,-121.29092815,"http://www.misto.zp.ua/web/catalog.php?cat=16&cat2=302","https://t.co/Dd6OeOePvU"
"12912","@SnarkLunge @mprinvale yes we are buddies now! A friend of yours is a friend of mine! Ps here's my cat https://t.co/PjlWyLv1XQ",0,FALSE,FALSE,"806214414307237888","SnarkLunge","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:11:09 +0000 2016","806206184365527040","2726798965","en",63,FALSE,"Pemberley","26697372","|Day Tripper|Research Maven|#MidtownSac Trivia Nerd|Bookworm|iLyft|#Elite16|Kinsey 3| Beer Lover|#49ers|3rd gen Portuguese #SFGiants <U+26BE><U+FE0F>fan|#SacKings|#CSUS '11|",TRUE,"Thu Mar 26 05:41:00 +0000 2009",38003,762,14284,FALSE,"http://imterriblyvexed.yelp.com/","Jen<U+2B50><U+FE0F>Knee","Pacific Time (US & Canada)","en",-28800,1046,"IMterriblyvexed","US","United States","city","Sacramento, CA",NA,NA,38.561722,-121.469664,NA,NA,NA,NA
"12942","Cat helps cops catch wanted man https://t.co/rpbbPkmc9K via @phillydotcom @GlennHowerton @RMcElhenney 
Special Agent Bauer Perhaps?
#iasip",0,FALSE,FALSE,"806214441746493440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Dec 06 19:11:16 +0000 2016",NA,NA,"en",6,FALSE,"Philadelphia","138346682","Penn (SEAS) '01 Snarky - Somewhat Faggy - Bioinformatician - Philadelphian - Pragmatician - Vegetarian - Egalitarian - LGBTQ(ARIAN)",TRUE,"Thu Apr 29 08:46:49 +0000 2010",360,116,67,FALSE,NA,"R. Craig Street","Atlantic Time (Canada)","en",-14400,535,"CappuccinoKd","US","United States","city","Philadelphia, PA",NA,NA,40.0048655,-75.117998,NA,NA,"https://llumsitaquigrafs.cat//","https://t.co/rpbbPkmc9K"
"12945","Cat helps cops catch wanted man https://t.co/zI1kTFalcg via @phillydotcom @GlennHowerton @RMcElhenney 
Special Agent Bauer Perhaps?
#iasip",0,FALSE,FALSE,"806214445332570116",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",FALSE,"Tue Dec 06 19:11:17 +0000 2016",NA,NA,"en",6,FALSE,"Philadelphia","138346682","Penn (SEAS) '01 Snarky - Somewhat Faggy - Bioinformatician - Philadelphian - Pragmatician - Vegetarian - Egalitarian - LGBTQ(ARIAN)",TRUE,"Thu Apr 29 08:46:49 +0000 2010",361,116,67,FALSE,NA,"R. Craig Street","Atlantic Time (Canada)","en",-14400,535,"CappuccinoKd","US","United States","city","Philadelphia, PA",NA,NA,40.0048655,-75.117998,NA,NA,"http://www.buy2dayart.info/US/landing-static/twitter10/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337920653&item=112228358134&vectorid=229466&lgeo=1","https://t.co/zI1kTFalcg"
"13161","""@angelLITca: I can't wait to go home lay in bed and avoid all my responsibilities <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>""you're still avoiding people seeing u cus ur a cat fish",0,FALSE,FALSE,"806214739642748928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 19:12:27 +0000 2016",NA,NA,"en",24,FALSE,"Pemberwick, CT","716100983558942720","I run these skreets",TRUE,"Sat Apr 02 03:12:33 +0000 2016",46772,1751,12064,FALSE,NA,"mayonnaise bullier",NA,"en",NA,1659,"not2beracist","US","United States","city","Groton, CT",NA,NA,41.3562885,-72.0559265,41.3573824,-72.0836186,NA,NA
"13187","if i had a dollar for every time my cat ate one of my beauty blenders, i'd have enough money to buy a new beauty blender",0,FALSE,FALSE,"806214772643561472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:12:35 +0000 2016",NA,NA,"en",5,FALSE,"410 | 678 | 708 | 912 ","386312184","one-woman hype squad | georgia southern 18ish <U+26A1><U+FE0F>",TRUE,"Fri Oct 07 01:27:04 +0000 2011",28725,910,13925,FALSE,NA,"e <U+2744><U+FE0F>","Central Time (US & Canada)","en",-21600,946,"eriiiiinbaum","US","United States","city","Statesboro, GA",NA,NA,32.4405105,-81.8005785,NA,NA,NA,NA
"13346","Cat vs. shark #deskmonkey @ Powell-Peralta https://t.co/IjDrbCSXnK",0,FALSE,FALSE,"806214995700842496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 19:13:28 +0000 2016",NA,NA,"en",54,FALSE,"Santa Barbara, CA USA","76383676","Graphic designer, ocean & seafood enthusiast, mover and shaker. #Knowyourfisherman, #knowyourfish. It's easier than you think. http://www.OrganicCreativity.com",TRUE,"Tue Sep 22 16:55:47 +0000 2009",9135,955,714,FALSE,"http://www.EatUSseafood.com","Jonathan Gonzalez","Pacific Time (US & Canada)","en",-28800,301,"EatUSSeafood","US","United States","city","Goleta, CA",NA,NA,34.439463,-119.8286955,34.43682,-119.8413,"http://fb.me/5pIOnlVQy","https://t.co/IjDrbCSXnK"
"13449","My heart <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/xeWRd0LNsd",0,FALSE,FALSE,"806215121408098304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:13:58 +0000 2016",NA,NA,"en",1,FALSE,"Sitka, Alaska","2433235897","This is the way the world ends, not with a bang, but a whimper... // sc: tashia_dee",TRUE,"Tue Apr 08 07:36:41 +0000 2014",4346,347,4689,FALSE,NA,"Tashia Ukatish",NA,"en",NA,448,"Tashia_Dee","US","United States","city","Sitka, AK",NA,NA,57.0741945,-135.32606,NA,NA,"http://furcakes.com/products/warm-luxury-dog-princess-lovely-leopard-print-dog-pet-cat-beds-pet-sofa-teddy-house-puppy-nest-mat-small-dog-kennel-house/","https://t.co/xeWRd0LNsd"
"13534","I love people <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> https://t.co/G6BComPZKC",0,FALSE,FALSE,"806215239457009664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:14:26 +0000 2016",NA,NA,"en",2,FALSE,NA,"2894081136","Content//@RichHomieQuan <U+2764><U+FE0F><U+FE0F>//IG:@_French_Rymmz_ // Patience Is A Virtue",TRUE,"Sat Nov 08 21:19:31 +0000 2014",1866,177,2209,FALSE,NA,"India <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",NA,"en",NA,205,"xxJoyceeRymsxx","US","United States","city","San Antonio, TX",NA,NA,29.417501,-98.5406515,NA,NA,"http://www.redbubble.com/people/theartistgrimm/works/24203891-sassy-kitten?asc=t&p=tote-bag","https://t.co/G6BComPZKC"
"13607","@DrBearBowen @Hirshey_kiss @tyfish33 @lil_harris3 *cat daddy Hirsh",0,FALSE,FALSE,"806215347187646464","DrBearBowen","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:14:52 +0000 2016","806197156927324160","366403810","en",2,FALSE,"Kenston / CLE / Wittenberg","259961075","If life gives you a bad hop, make a great play //Straight from the 8 // f<U+03BA><U+03C8> •••",TRUE,"Wed Mar 02 23:12:57 +0000 2011",8186,763,14707,FALSE,NA,"Ben","Eastern Time (US & Canada)","en",-18000,988,"FrshPrnceBENAIR","US","United States","admin","Ohio, USA",NA,NA,40.3651595,-82.6694675,NA,NA,NA,NA
"13945","I'm at the stage of kitten-mothering where I hear her crying when I'm miles away from her.",0,FALSE,FALSE,"806215732237389824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 19:16:23 +0000 2016",NA,NA,"en",249,FALSE,"Everywhere, Man","71576852","Working on stuff that keeps me up at night. Will not ever stay silent in the face of injustice. Currently @cunyjschool Member @CampLejeuneCAP",TRUE,"Fri Sep 04 16:38:03 +0000 2009",39121,2752,31187,FALSE,"http://www.nycitynewsservice.com","Lou Freshwater <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>","Eastern Time (US & Canada)","en",-18000,1735,"LFreshwater","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,NA,NA
"14041","Off to the Natural History Museum in The National Mall for a bit! Looking forward to the mummy cat and butterflies!",0,FALSE,FALSE,"806215837384318977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:16:49 +0000 2016",NA,NA,"en",4,FALSE,"United States","4065629353",NA,TRUE,"Fri Oct 30 05:59:51 +0000 2015",38,3,1,FALSE,NA,"splitstack",NA,"en",NA,8,"Splitz_McStack","US","United States","city","North Bethesda, MD",NA,NA,39.043469,-77.1202525,NA,NA,NA,NA
"14108","I'm very distracted today and therefore sharing cat memes. @gates_mcfadden https://t.co/HmU6eOWpuI",0,FALSE,FALSE,"806215947023331328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:17:15 +0000 2016",NA,NA,"en",105,FALSE,"Vancouver WA","16654243","listen to the mustn'ts child then listen close to me. anything can happen child. anything can be. -Shel Silverstein.",TRUE,"Wed Oct 08 19:29:52 +0000 2008",38476,2009,7968,FALSE,"http://creative-color-works.myshopify.com","juliahosack","Pacific Time (US & Canada)","en",-28800,234,"juliahosack","US","United States","city","Vancouver, WA",NA,NA,45.630589,-122.5889745,NA,NA,NA,NA
"14214","@sadesarla true, actual cat butts are cuter because they are fluffy!",0,FALSE,FALSE,"806216069597827072","sadesarla","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 19:17:44 +0000 2016","806210473276407808","16933138","en",31,FALSE,"Austin, Texas","70439946","Manda. Saltier than a margarita and probably a witch. ATX.  Degree in archaeology. TV/film/art/books/history/travel. LFC / FCB

Yes, I took that header photo.",TRUE,"Mon Aug 31 16:54:22 +0000 2009",44494,410,3367,FALSE,"http://instagram.com/txmandarita","such a nasty woman","Central Time (US & Canada)","en",-21600,884,"txmandarita","US","United States","city","Austin, TX",NA,NA,30.3233455,-97.754724,NA,NA,NA,NA
"14306","I'm so happy I have a cat. She keeps me company.",0,FALSE,FALSE,"806216175474606080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:18:09 +0000 2016",NA,NA,"en",72,FALSE,"Washington, DC","29494148","Tossed salads and scrambled eggs.",TRUE,"Tue Apr 07 17:21:38 +0000 2009",88034,2398,1931,FALSE,NA,"libra.","Eastern Time (US & Canada)","en",-18000,373,"_SydVicious_","US","United States","city","Washington, DC",NA,NA,38.898603,-77.0143985,NA,NA,NA,NA
"14409","Commissioner Christopher discuss new conceptual!  Bostons 1st  cat café w/ @ChrisVillani44 https://t.co/nPVl8BlFwf",0,FALSE,FALSE,"806216295167459328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 19:18:38 +0000 2016",NA,NA,"en",16,FALSE,"Boston, MA","3047451028","Compliance Through Assistance. The @CityofBoston's Inspectional Services Department's aim is to protect and improve the quality of life for all Boston residents",TRUE,"Fri Feb 20 17:35:56 +0000 2015",802,1300,529,FALSE,"http://boston.gov/isd","ISD Boston","Pacific Time (US & Canada)","en",-28800,2668,"ISDBoston","US","United States","city","Boston, MA",NA,NA,42.3136695,-71.0887125,NA,NA,NA,NA
"14715","@gingerkiller As a former cat lady, I love that! I've also been there. Good times",0,FALSE,FALSE,"806216588429033473","gingerkiller","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 19:19:48 +0000 2016","806125936856940545","23156750","en",3,FALSE,"Granville Station, Milw WI","790663081508470784","I have a serious ........and my dog is (currently) my best bosom buddy, not telling wtf that means.
 Life-long insomniac who loves all things  quirky",TRUE,"Mon Oct 24 21:15:43 +0000 2016",802,17,2165,FALSE,NA,"Jazie - BB",NA,"en",NA,97,"Jazie9","US","United States","city","Milwaukee, WI",NA,NA,43.0567225,-87.9672925,NA,NA,NA,NA
"14717","@maggieeryaan but i also jumped the neighbors fence to save my cat from being locked in their shed",0,FALSE,FALSE,"806216588886155264","maggieeryaan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:19:48 +0000 2016","806216015352889344","632512167","en",4,FALSE,"Lubbock, TX","632512167","justin <U+2764><U+FE0F> #TTU21",TRUE,"Wed Jul 11 00:22:25 +0000 2012",23859,1828,28667,FALSE,NA,"mags","Central Time (US & Canada)","en",-21600,875,"maggieeryaan","US","United States","city","Lubbock, TX",NA,NA,33.5705265,-101.897173,NA,NA,NA,NA
"14738","My cat is being so cute I can't even handle it",0,FALSE,FALSE,"806216619018121216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:19:55 +0000 2016",NA,NA,"en",6,FALSE,"okiehoma ","125472785","if you ain't with me you against me / theatre edu major / MISS DHS 2016 / uco 20' / <U+0391><U+0394><U+03A0> <ed><U+00A0><U+00BD><ed><U+00B2><U+008E> #ImWithHer",TRUE,"Mon Mar 22 23:05:39 +0000 2010",24096,950,18472,FALSE,NA,"emma kate","Central Time (US & Canada)","en",-21600,995,"emmaksawyer","US","United States","city","Durant, OK",NA,NA,34.014712,-96.398038,NA,NA,NA,NA
"15021","@ryleeroo25 https://t.co/MNCjQXj0nn",0,FALSE,FALSE,"806216942679916544","ryleeroo25","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:21:12 +0000 2016",NA,"1250240058","und",0,FALSE,"Wamego, KS","263157406",NA,TRUE,"Wed Mar 09 14:10:40 +0000 2011",1206,190,1069,FALSE,NA,"Erika Turner","Hawaii","en",-36000,338,"curtistwinB","US","United States","city","Wamego, KS",NA,NA,39.2060195,-96.307618,NA,NA,"https://www.nationalpetregister.org/mp/78663","https://t.co/MNCjQXj0nn"
"15025","@BexxOnTheeBeach remember when you killed that cat <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0,FALSE,FALSE,"806216947465646080","BexxOnTheeBeach","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:21:13 +0000 2016","806184302564274176","992504551","en",1,FALSE,"Maryland, USA","217545542","k.miller<U+2763><U+FE0F>",TRUE,"Fri Nov 19 20:42:39 +0000 2010",2608,664,6283,FALSE,NA,"kur","Pacific Time (US & Canada)","en",-28800,510,"_karrra","US","United States","admin","Maryland, USA",NA,NA,38.8051145,-77.2369685,NA,NA,NA,NA
"15050","@JoyceCarolOates My cat got out last night (me: ""Let her roam, she'll return."") &amp; I thought of Cleopatra. I hope she returns soon.",0,FALSE,FALSE,"806216979023437824","JoyceCarolOates","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:21:21 +0000 2016","806215243001110528","845743333","en",11,FALSE,"Phoenix, AZ","20756054","Never Ever, Ever, Never Ever thought I would say this . . . Please bring back George W. Bush.",TRUE,"Fri Feb 13 08:11:27 +0000 2009",6592,340,9143,FALSE,NA,"Roger","Arizona","en",-25200,885,"407Native","US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,NA,NA,NA,NA
"15173","Great job guys! https://t.co/bVqltLLgMd",0,FALSE,FALSE,"806217146170822656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:22:01 +0000 2016",NA,NA,"en",22,FALSE,"409 W. Magnolia Ft.Worth TX","2174960498","A Contemporary Cocktail Habitat",TRUE,"Mon Nov 04 23:41:04 +0000 2013",473,452,168,FALSE,"http://www.propermagnia.com","PROPER on Magnolia",NA,"en",NA,284,"PROPERmagnolia","US","United States","city","Fort Worth, TX",NA,NA,32.7799665,-97.2859135,NA,NA,"http://petango.com/Adopt/Cat-Domestic-Shorthair-34101555","https://t.co/bVqltLLgMd"
"15186","@KylieGorbsky were getting it  https://t.co/mmq0JEERmF",0,FALSE,FALSE,"806217165594619905","KylieGorbsky","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:22:05 +0000 2016",NA,"791806572","en",4,FALSE,NA,"2742693195","#TEAMKARMA ; rest in peace momma pork . forever in my heart grandmom O",TRUE,"Thu Aug 14 15:14:41 +0000 2014",8675,243,9596,FALSE,NA,"megT",NA,"en",NA,210,"meggggyt1202","US","United States","city","Glassboro, NJ",NA,NA,39.708429,-75.1248245,NA,NA,"http://dlvr.it/MqFXQX","https://t.co/mmq0JEERmF"
"15329","Hire me so I'll stop being my cat's pet https://t.co/matRAcpBCk",0,FALSE,FALSE,"806217328887087104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 19:22:44 +0000 2016",NA,NA,"en",57,FALSE,"Irvine, CA ","264010343","Video Game Systems/Technical Designer-Now for hire! (formerly @Obsidian) Vampire, Grey Jedi, End Boss of the Internet...Probably the worst Disney Princess, VAM",TRUE,"Fri Mar 11 04:43:11 +0000 2011",27525,1254,3996,FALSE,"https://www.linkedin.com/in/michelleflamm","Michelle Flamm","Eastern Time (US & Canada)","en",-18000,1050,"MMOGirlKai","US","United States","city","Laguna Niguel, CA",NA,NA,33.529449,-117.7063095,NA,NA,"https://www.instagram.com/p/BNsAen9lBEQ/","https://t.co/matRAcpBCk"
"15446","Poor gato<ed><U+00A0><U+00BD><ed><U+00B8><U+00BF><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> https://t.co/CngPzFkS5h",0,FALSE,FALSE,"806217473410248704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:23:19 +0000 2016",NA,NA,"es",0,FALSE,"Moses Lake, WA","755672819745173504","~disregard females, acquire currency~ sophomore|MLHS| <U+2764><U+FE0F>9/18/16<U+2764><U+FE0F> RIP- Clay<ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>sc: babelexy420<ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>",TRUE,"Wed Jul 20 07:56:54 +0000 2016",328,161,2226,FALSE,NA,"butcracker <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BD><U+0091>",NA,"en",NA,416,"AlexisAButler","US","United States","city","Moses Lake, WA",NA,NA,47.1208365,-119.3025115,NA,NA,"http://www.wynfoot.fr/actualites/categorie/ol/114044693?t=ol_valbuena_a_bluffe_genesio","https://t.co/CngPzFkS5h"
"15508","I came home from lunch and my cat is so happy to see me, he jumped right on my lap and gives me kisses....",0,FALSE,FALSE,"806217560391819264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:23:39 +0000 2016",NA,NA,"en",8,FALSE,"Niagara Falls, NY","967186363","I'll live my live and die when I'm done",TRUE,"Sat Nov 24 01:54:02 +0000 2012",7718,241,4194,FALSE,NA,"alyssa","Atlantic Time (Canada)","en",-14400,265,"mayybe_babyy","US","United States","city","Niagara Falls, NY",NA,NA,43.101794,-79.008801,NA,NA,NA,NA
"15716","@camgiordano7, man do I love Big Cat but I thought Price would be your savior last year. Same with Randy to the Yankees, time will tell.",0,FALSE,FALSE,"806217839992565761","camgiordano7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:24:46 +0000 2016","806217323262705666","270642356","en",29,FALSE,"SC<U+2708><U+FE0F>CT","24977181","Any port in a storm.",TRUE,"Tue Mar 17 23:11:36 +0000 2009",55670,1036,31907,FALSE,NA,"Ben Rego","Quito","en",-18000,859,"HereREGOagain","US","United States","city","Myrtle Beach, SC",NA,NA,33.7033905,-78.878866,NA,NA,NA,NA
"15726","I just want a cat",0,FALSE,FALSE,"806217849891131393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 19:24:48 +0000 2016",NA,NA,"en",2,FALSE,"pennsylvania ","778883767","i only come here to complain so brace yourself",TRUE,"Fri Aug 24 20:06:14 +0000 2012",8466,442,2233,FALSE,NA,"<U+2763><U+FE0F>ally fagmaier",NA,"en",NA,319,"AllyElizzabeth","US","United States","city","Albion, PA",NA,NA,41.885423,-80.355986,NA,NA,NA,NA
